"id","data_hora","titulo","trecho","link"
115,2011-08-30 19:37:00,"Discurso da Presidenta da República, Dilma Rousseff, durante visita de inauguração das novas instalações da empresa Contax Contact Center","Em Recife, Presidenta Dilma participa da inauguração das novas instalações da empresa Contax, que presta serviços corporativos de gestão do relacionamento entre empresas e consumidores","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-visita-de-inauguracao-das-novas-instalacoes-da-empresa-contax-contact-center-recife-pe"
116,2011-09-01 15:33:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de inauguração do Complexo Siderúrgico da Vallourec & Sumitomo Tubos do Brasil (VSB)","Presidenta Dilma destaca os avanços na indústria siderúrgica brasileira e diz que o país tem condições de enfrentar a crise econômica, pois é imbatível pelo seu crescimento econômico e por sua capacidade de defesa ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-inauguracao-do-complexo-siderurgico-da-vallourec-sumitomo-tubos-do-brasil-vsb-jeceaba-mg"
117,2011-09-01 18:57:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de abertura da 15ª Bienal Internacional do Livro do Rio de Janeiro","Ministério da Cultura e Fundação Biblioteca Nacional vão desenvolver programa 
de fomento à produção e comercialização de livros mais baratos","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-inauguracao-da-15a-bienal-internacional-do-livro-do-rio-de-janeiro-rio-de-janeiro-rj"
118,2011-09-02 13:54:00,"Discurso da Presidenta da República, Dilma Rousseff, durante visita à 34ª Exposição Internacional de Animais, Máquinas, Implementos e Produtos Agropecuários (Expointer)","Presidenta Dilma destaca o crescimento da agricultura e da pecuária brasileira, o apoio das linhas de crédito do governo federal, e diz que o fato de o país ser uma potência alimentar é uma das melhores respostas à crise econõmica internacional","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-visita-a-34a-exposicao-internacional-de-animais-maquinas-implementos-e-produtos-agropecuarios-expointer-esteio-rs"
119,2011-09-02 16:39:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de entrega de novos leitos no Hospital Universitário da Universidade Luterana do Brasil (Ulbra)","Presidenta Dilma diz que a população brasileira vai exigir cada vez mais serviços públicos de qualidade, e que vai ser imperdoável o gestor que não se responsabilizar por oferecer bons serviços de saúde","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-entrega-de-novos-leitos-no-hospital-universitario-da-universidade-luterana-do-brasil-ulbra-canoas-rs"
120,2011-09-06 20:38:00,"Pronunciamento à Nação da Presidenta da República, Dilma Rousseff, em cadeia nacional de rádio e TV, por ocasião das comemorações do Sete de Setembro","Presidenta Dilma declara que “um país abençoado de riquezas como o pré-sal é capaz de transformar essas riquezas em bem estar para o seu povo”","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/pronunciamento-a-nacao-da-presidenta-da-republica-dilma-rousseff-em-cadeia-nacional-de-radio-e-tv-por-ocasiao-das-comemoracoes-do-sete-de-setembro"
121,2011-09-13 14:51:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de lançamento da pedra fundamental do Estaleiro Rio Tietê","Presidenta Dilma fala sobre a importância da utilização dos rios para o desenvolvimento do país e destaca que com a construção de hidrovias, ferrovias e rodovias, o governo federal pretende reconstruir a matriz de transporte brasileira","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-lancamento-da-pedra-fundamental-do-estaleiro-rio-tiete-aracatuba-sp"
122,2011-09-13 17:52:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de assinatura do termo aditivo ao convênio de apoio financeiro nº 04/99 para construção do Rodoanel de São Paulo - Trecho Norte","Presidenta Dilma reitera que Brasil enfrentará a crise e sairá ainda mais forte que em 2009 ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-assinatura-do-termo-aditivo-ao-convenio-de-apoio-financeiro-no-04-99-para-construcao-do-rodoanel-de-sao-paulo-2013-trecho-norte-sao-paulo-sp"
123,2011-09-14 13:57:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura do Seminário Gestão de Compras Governamentais - a experiência da Educação","Presidenta Dilma fala sobre economia mundial e a importância da gestão governamental","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/cerimonia-de-abertura-do-seminario-gestao-de-compras-governamentais-a-experiencia-da-educacao"
124,2011-09-15 14:14:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de abertura de nova seleção para unidades de educação infantil e quadras poliesportivas escolares do PAC2","Ao falar da construção de creches, a Presidenta disse que um país tem de ser medido pela sua capacidade de atender as mães e as crianças. Já a construção de quadras esportivas garante o esporte nas escolas públicas ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-abertura-de-nova-selecao-para-unidades-de-educacao-infantil-e-quadras-poliesportivas-escolares-do-pac2-brasilia-df"
125,2011-09-16 14:36:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de anúncio de investimentos do PAC2 Copa","Presidenta Dilma afirmou que investir em infraestrutura é uma maneira de dizer ‘não’ à crise internacional e um ‘sonoro sim’ ao crescimento e à melhoria de vida da população","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-anuncio-de-investimentos-do-pac2-copa"
126,2011-09-16 17:56:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de posse do Ministro do Turismo, Gastão Vieira","Presidenta Dilma destaca crescimento do turismo nacional durante solenidade de posse de novo ministro","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-posse-do-ministro-do-turismo-gastao-vieira-brasilia-df"
127,2011-09-19 12:36:00,"Discurso da Presidenta da República, Dilma Rousseff, na abertura da Reunião de Alto Nível sobre Doenças Crônicas Não Transmissíveis","Presidenta ressalta que a pauta da reunião se estrutura em função das pessoas que sofrem de doenças como hipertensão, diabetes, câncer e doenças respiratórias","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-abertura-da-reuniao-de-alto-nivel-sobre-doencas-cronicas-nao-transmissiveis-nova-iorque-eua"
128,2011-09-19 18:19:00,"Discurso da Presidenta da República, Dilma Rousseff, durante Colóquio de Alto Nível sobre Participação Política de Mulheres","Presidenta Dilma destaca que será a primeira mulher, na história das Nações Unidas, a abrir os debates da Assembleia Geral","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-coloquio-de-alto-nivel-sobre-participacao-politica-de-mulheres-nova-iorque-eua"
129,2011-09-19 20:55:00,"Discurso do Presidente da República em exercício, Michel Temer, durante a solenidade de abertura do V Seminário Brasileiro sobre Advocacia Pública Federal","O Presidente da República em exercício, Michel Temer, falou sobre a profissão dos advogados públicos ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-do-presidente-da-republica-em-exercicio-michel-temer-durante-a-solenidade-de-abertura-do-v-seminario-brasileiro-sobre-advocacia-publica-federal-brasilia-df"
130,2011-09-20 17:18:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de lançamento da Parceria para Governo Aberto","""A internet e as redes sociais vêm desempenhando um papel cada vez mais importante para a mobilização cívica na vida política"", afirma a Presidenta","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-lancamento-da-parceria-para-governo-aberto-nova-iorque-eua"
131,2011-09-20 09:55:00,"Discurso da Presidenta da República, Dilma Rousseff, durante jantar por ocasião da entrega do Prêmio por Serviço Público, oferecido pelo Instituto Woodrow Wilson","Presidenta Dilma Rousseff recebe o Prêmio por Serviço Público, oferecido pelo Instituto Woodrow Wilson","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-jantar-por-ocasiao-da-entrega-do-premio-por-servico-publico-oferecido-pelo-instituto-woodrow-wilson-nova-iorque-eua"
132,2011-09-21 11:23:00,"Discurso da Presidenta da República, Dilma Rousseff, na abertura do Debate Geral da 66ª Assembleia Geral das Nações Unidas","Presidenta diz que Brasil está pronto a assumir suas responsabilidades como membro permanente do Conselho de Segurança da ONU e a prestar contribuição solidária aos países irmãos do mundo em desenvolvimento","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-abertura-do-debate-geral-da-66a-assembleia-geral-das-nacoes-unidas-nova-iorque-eua"
133,2011-09-22 10:52:00,"Discurso da Presidenta da República, Dilma Rousseff, na Reunião de Alto Nível sobre Segurança Nuclear","Presidenta afirma que o compromisso do Brasil com o uso pacífico e seguro da energia nuclear é irreversível ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-reuniao-de-alto-nivel-sobre-seguranca-nuclear-nova-iorque-eua"
134,2011-09-22 17:07:00,"Discurso do Presidente da República em exercício, Michel Temer, na abertura do XVI Congresso Brasiliense de Direito Constitucional","“Eu compareço aqui (…) como colega e especialmente alguém que, ao longo do tempo, deu muitas, muitíssimas aulas de Direito Constitucional”, afirmou Temer","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-do-presidente-da-republica-em-exercicio-michel-temer-na-abertura-do-xvi-congresso-brasiliense-de-direito-constitucional-brasilia-df"
135,2011-09-28 16:20:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de assinatura do termo de pactuação do Plano Brasil sem Miséria com os governadores do Norte","Presidenta Dilma Rousseff anuncia ações de transferência de renda, fortalecimento da agricultura familiar, parceria com supermercados e estímulo à preservação ambiental","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-assinatura-do-termo-de-pactuacao-do-plano-brasil-sem-miseria-com-os-governadores-do-norte-manaus-am"
136,2011-09-29 17:40:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de anúncio de medidas de fomento à indústria nacional de Defesa","Anúncio de medidas de fomento à indústria nacional de defesa","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-anuncio-de-medidas-de-fomento-a-industria-nacional-de-defesa-brasilia-df"
137,2011-09-30 17:09:00,"Palestra proferida pela Presidenta da República, Dilma Rousseff, aos participantes do Exame Fórum 2011","Com a participação de, aproximadamente, 400 empresários e executivos, o encontro oferece a oportunidade de troca de perspectivas entre os setores público e privado","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palestra-proferida-pela-presidenta-da-republica-dilma-rousseff-aos-participantes-do-exame-forum-2011-sao-paulo-sp"
138,2011-10-03 13:26:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, em conjunto com o primeiro-ministro da Bélgica, Yves Leterme","Presidenta agradece a calorosa recepção belga e fala sobre temas como o Festival Europalia, a V Cúpula da Parceria Estratégica Brasil–União Europeia, o programa Ciência sem Fronteiras, a Rio+20, entre outros ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-em-conjunto-com-o-primeiro-ministro-da-belgica-yves-leterme-belgica-bruxelas"
139,2011-10-04 10:20:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos","A União Europeia é o principal parceiro comercial do Brasil, e o Brasil é o sexto principal investidor na União Europeia, tendo aportado US$ 5 bilhões em investimentos diretos em 2010","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-bruxelas-belgica"
140,2011-10-04 16:01:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de abertura do Festival Internacional de Artes Europalia Brasil 2011","Presidenta Dilma destaca que a cultura é a expressão maior da alma de uma sociedade","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-abertura-do-festival-internacional-de-artes-europalia-brasil-2011-bruxelas-belgica"
141,2011-10-04 16:41:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de encerramento do Fórum Empresarial Brasil-União Europeia","Presidenta Dilma fala que a União Europeia é uma parceira prioritária para o Brasil","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-encerramento-do-forum-empresarial-brasil-uniao-europeia-bruxelas-belgica"
142,2011-10-05 10:14:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos","Presidenta fala sobre a parceria Brasil-Bulgária nas áreas de Ciência,Tecnologia, Educação, Agricultura, entre outros ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-sofia-bulgaria"
143,2011-10-05 13:54:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após reunião privada com o primeiro-ministro da República da Bulgária, Boyko Borissov","Em declaração à imprensa após reunião com o primeiro-ministro Boyko Borissov, a presidenta Dilma Rousseff reforçou o interesse do governo brasileiro em estreitar as relações com a Bulgária","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-reuniao-privada-com-o-primeiro-ministro-da-republica-da-bulgaria-boyko-borissov-sofia-bulgaria"
144,2011-10-05 14:02:00,"Discurso da Presidenta da República, Dilma Rousseff, no encerramento do Fórum Empresarial Brasil-Bulgária","Na ocasião, Presidenta Dilma afirma que ""a assinatura do Acordo para Cooperação Econômica lança parceria sólida entre nossos países, baseada na amizade, na aproximação contínua dos nossos povos e na construção de parcerias em áreas de interesse comum""","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-no-encerramento-do-forum-empresarial-brasil-bulgaria-sofia-bulgaria"
145,2011-10-05 15:34:00,"Discurso da Presidenta da República, Dilma Rousseff, durante jantar oferecido pelo presidente da Bulgária, Georgi Parvanov","Presidenta agradece as homenagens a ela e a seu país realizadas pelo governo búlgaro e reforça a necessidade de maior aproximação entre Brasil e Bulgária","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-jantar-oferecido-pelo-presidente-da-bulgaria-georgi-parvanov-sofia-bulgaria"
146,2011-10-06 18:56:00,"Palestra “O Estado Social de Direito” proferida pelo Presidente da República em exercício, Michel Temer, na Conferência Estadual OAB Sergipe 2011","Palestra ""O Estado Social de Direito"" proferida pelo Presidente da República em exercício, Michel Temer, durante a Conferência Estadual OAB Sergipe 2011","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palestra-201co-estado-social-de-direito201d-proferida-pelo-presidente-da-republica-em-exercicio-michel-temer-na-conferencia-estadual-oab-sergipe-2011-aracaju-se"
147,2011-10-06 21:24:00,"Discurso da Presidenta da República, Dilma Rousseff, durante visita à escola Vasil Aprilov","Na antiga escola de seu pai, Dilma Rousseff sugeriu a abertura de um curso de língua portuguesa. O mesmo será proposto em Brasília para alunos interessados em aprender o búlgaro, afirmou. Assim, brasileiros e búlgaros poderão estreitar as relações","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-visita-a-escola-vasil-aprilov-gabrovo-bulgaria"
148,2011-10-07 12:23:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos","Em maio de 2010, Brasil e Turquia adotaram Plano de Ação para Parceria Estratégica, que envolve iniciativas nas áreas de energia, defesa, cooperação agrícola, ciência e tecnologia e promoção cultural, entre outras","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-ancara-turquia"
149,2011-10-07 14:13:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de encerramento do Encontro Empresarial Brasil-Turquia","Brasil e Turquia convergem quanto à defesa do multilateralismo, à busca de soluções diplomáticas para tensões internacionais, à melhor representatividade nas instituições de governança global e ao respeito à diversidade","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-encerramento-do-encontro-empresarial-brasil-turquia-ancara-turquia"
150,2011-10-07 16:48:00,"Discurso do Presidente da República em exercício, Michel Temer, na abertura oficial da 18ª Exposição-Feira Agropecuária, Industrial e Comercial de Chapecó (Efapi)","A prefeitura de Chapecó estima que os negócios realizados na Feira cheguem a R$ 125 milhões. A Efapi conta com 600 profissionais trabalhando no evento, 650 expositores e aguarda a visita de cerca de 520 mil pessoas em todos os dias de sua realização","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-do-presidente-da-republica-em-exercicio-michel-temer-na-abertura-oficial-da-18a-exposicao-feira-agropecuaria-industrial-e-comercial-de-chapeco-efapi-chapeco-sc-07-de-outubro-de-2011"
151,2011-10-07 19:30:00,"Palestra “Brasil e suas Perspectivas” proferida pelo Presidente da República em exercício, Michel Temer, durante café da manhã na 18ª Exposição-Feira Agropecuária, Industrial e Comercial de Chapecó (Efapi)","Presidente em exercício discursa durante café da manhã com expositores da 18ª Exposição-Feira Agropecuária, Industrial e Comercial de Chapecó","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palestra-201cbrasil-e-suas-perspectivas201d-proferida-pelo-presidente-da-republica-em-exercicio-michel-temer-durante-cafe-da-manha-na-18a-exposicao-feira-agropecuaria-industrial-e-comercial-de-chapeco-efapi-chapeco-sc-18min47s"
152,2011-10-13 19:36:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de anúncio de investimentos do PAC Mobilidade Urbana Grandes Cidades","Presidenta Dilma realiza anúncio de investimentos do PAC Mobilidade Urbana Grandes Cidades para Curitiba ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-cerimonia-de-anuncio-de-investimentos-do-pac-mobilidade-urbana-grandes-cidades-curitiba-pr"
153,2011-10-14 15:25:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de assinatura do termo de pactuação do Plano Brasil sem Miséria com os governadores da região Sul","O acordo do Plano Brasil sem Miséria acontece entre o Governo Federal, os governos dos estados do Paraná, Rio Grande do Sul e Santa Catarina e representantes da associação de municípios da Região Sul","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-assinatura-do-termo-de-pactuacao-do-plano-brasil-sem-miseria-com-os-governadores-da-regiao-sul-porto-alegre-rs"
154,2011-10-14 17:27:00,"Discurso da Presidenta da República, Dilma Rousseff, durante solenidade de anúncio de investimentos do PAC Mobilidade Urbana Grandes Cidades","Presidenta Dilma anunciou investimento de R$ 1 bilhão do Orçamento da União para a primeira etapa do metrô de Porto Alegre","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-solenidade-de-anuncio-de-investimentos-do-pac-mobilidade-urbana-grandes-cidades-porto-alegre-rs"
155,2011-10-18 10:09:00,"Discurso da Presidenta da República, Dilma Rousseff, durante Reunião Plenária da V Cúpula do Ibas","Presidente Dilma Rousseff afirma que o Ibas está ampliando, de maneira expressiva, a voz dos países em desenvolvimento nos fóruns multilaterais e reforçando a capacidade de responder de modo eficaz aos desafios de um mundo em profunda transformação","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-reuniao-plenaria-da-v-cupula-do-ibas-pretoria-africa-do-sul"
156,2011-10-18 12:29:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos","Presidenta Dilma diz que diante do contexto de dificuldades internacionais e de busca de caminhos para a superação da crise financeira internacional, o Ibas se sobressai por ser um fórum de diálogo e por sua proximidade de visão com as soluções que são favoráveis aos países emergentes","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-pretoria-africa-do-sul"
157,2011-10-18 02:45:00,"Palestra proferida pelo Presidente da República em exercício, Michel Temer, na abertura do Congresso Brasileiro de Direito Administrativo","""O Bolsa Família alimentou, meus senhores e minhas senhoras, cerca de 11 milhões de famílias, e nós tiramos 30 milhões de pessoas da extrema pobreza e levamos para a classe média. Agora, ainda, a presidenta Dilma lançou o Plano Brasil sem Miséria"" ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/palestra-proferida-pelo-presidente-da-republica-em-exercicio-michel-temer-na-abertura-do-congresso-brasileiro-de-direito-administrativo-salvador-ba"
158,2011-10-19 17:20:00,"Discurso do Presidente da República em exercício, Michel Temer, durante a solenidade de abertura da Conferência Mundial de Determinantes Sociais da Saúde","O presidente em exercício Michel Temer participou da abertura da Conferência Mundial de Determinantes Sociais da Saúde no Rio de Janeiro (RJ)","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-do-presidente-da-republica-em-exercicio-michel-temer-durante-a-solenidade-de-abertura-da-conferencia-mundial-de-determinantes-sociais-da-saude-rio-de-janeiro-rj"
159,2011-10-20 11:00:00,"Discurso da Presidenta da República, Dilma Rousseff, na sessão solene na Assembleia Nacional","A Presidenta Dilma comenta que Angola, como o Brasil, apostou no crescimento em políticas contracíclicas, em privilegiar ações sociais do combate à pobreza, no desenvolvimento e na criação de empresas","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-sessao-solene-na-assembleia-nacional-luanda-angola"
160,2011-10-20 13:07:00,"Discurso da Presidenta da República, Dilma Rousseff, durante almoço em sua homenagem oferecido pelo presidente de Angola, José Eduardo dos Santos","Presidenta Dilma destaca que Brasíl e Angola avançam em parceria de alta qualidade, em áreas críticas para o desenvolvimento
","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-almoco-em-sua-homenagem-oferecido-pelo-presidente-de-angola-jose-eduardo-dos-santos-luanda-angola"
161,2011-10-24 14:22:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de inauguração da ponte sobre o Rio Negro","A ponte sobre o Rio Negro é considerada a maior estaiada do Brasil em águas fluviais, com trechos de 400 metros com cabos suspensos, e a segunda maior do mundo, com 3.595 metros de extensão","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-inauguracao-da-ponte-sobre-o-rio-negro-manaus-am"
162,2011-10-25 14:41:00,"Declaração à imprensa da Presidenta da República, Dilma Rousseff, após cerimônia de assinatura de atos","Durante a declaração, presidenta Dilma diz que, como inovação e educação andam juntas, engenheiros brasileiros irão à Ucrânia para capacitar-se em empresas produtoras de veículos lançadores de satélites","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/declaracao-a-imprensa-da-presidenta-da-republica-dilma-rousseff-apos-cerimonia-de-assinatura-de-atos-brasilia-df"
163,2011-10-25 15:59:00,"Discurso da Presidenta da República, Dilma Rousseff, durante almoço oferecido ao presidente da Ucrânia, Viktor Yanukovych","Presidenta Dilma destaca que ""com o apoio do Programa Ciência sem Fronteiras vamos fortalecer essa iniciativa de capacitação dos profissionais brasileiros na área de Ciências Exatas, aproveitando a reconhecida capacitação científica e técnica ucranianas""","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-almoco-oferecido-ao-presidente-da-ucrania-viktor-yanukovitch-brasilia-df"
164,2011-10-26 14:07:00,"Mensagem lida em nome da Presidenta da República, Dilma Rousseff, por ocasião da cerimônia de imposição de comendas da Ordem ao Mérito Aeronáutico, em comemoração do Dia do Aviador e do Dia da Força Aérea Brasileira","Presidenta afirma que o Brasil conta com uma Força Aérea respeitada e eficiente","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/mensagem-lida-em-nome-da-presidenta-da-republica-dilma-rousseff-por-ocasiao-da-cerimonia-de-imposicao-de-comendas-da-ordem-ao-merito-aeronautico-em-comemoracao-do-dia-do-aviador-e-do-dia-da-forca-aerea-brasileira-brasilia-df"
165,2011-10-26 14:50:00,"Discurso da Presidenta da República, Dilma Rousseff, na cerimônia de sanção da lei que cria o Programa Nacional de Acesso ao Ensino Técnico e Emprego (Pronatec)","Com o Programa, o governo pretende dar condições para que jovens e trabalhadores cheguem mais capacitados ao mercado de trabalho, além de aumentar a produtividade da economia e a renda da população","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-na-cerimonia-de-sancao-da-lei-que-cria-o-programa-nacional-de-acesso-ao-ensino-tecnico-e-emprego-pronatec-brasilia-df"
166,2011-10-31 16:54:00,"Discurso da Presidenta da República, Dilma Rousseff, durante cerimônia de posse do Ministro do Esporte, Aldo Rebelo","Discurso da Presidenta da República, Dilma Rousseff, durante a cerimônia de posse do Ministro do Esporte, Aldo Rebelo ","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-a-cerimonia-de-posse-do-ministro-do-esporte-aldo-rebelo-brasilia-df"
167,2011-10-31 00:17:00,"Discurso da Presidenta da República, Dilma Rousseff, durante entrega do prêmio “As Empresas Mais Admiradas do Brasil”, oferecido pela revista Carta Capital","Durante discurso, presidenta Dilma afirma que ""essas empresas e empresários merecem respeito e admiração porque investem no Brasil, inovam no Brasil, criam empregos no Brasil e formam gerentes, trabalhadores, funcionários, que serão e que são a base do nosso modelo de desenvolvimento""","http://www2.planalto.gov.br/acompanhe-o-planalto/discursos/discursos-da-presidenta/discurso-da-presidenta-da-republica-dilma-rousseff-durante-entrega-do-premio-201cas-empresas-mais-admiradas-do-brasil201d-oferecido-pela-revista-carta-capital-sao-paulo-sp"
